MolLogP,MolWt,NumRotatableBonds,AromaticProportion,logS,MolWt_log,MolWt_squared,MolWt_cubed,MolLogP_squared,MolLogP_abs,MolLogP_signed_sqrt,Flexibility_Index,Rigidity_Score,Aromatic_Index,Aromatic_Score,Lipinski_MW,Lipinski_LogP,Lipinski_Score,Sol_Heuristic_1,Sol_Heuristic_2,MW_LogP_Interaction,MW_Aromatic_Interaction,LogP_Rotatable_Interaction,Complexity_Score,Polarity_Estimate,MW_Bin_L,MW_Bin_M,MW_Bin_H,MW_Bin_VH,LogP_Bin_L,LogP_Bin_M,LogP_Bin_H,LogP_Bin_VH,Rotatable_Bin_L,Rotatable_Bin_M,Rotatable_Bin_H,Rotatable_Bin_VH,Z_Score_MolWt,Z_Score_LogP,MW_per_RotatableBond,LogP_per_MW
1.48442,188.23,1.0,0.7857142857142857,0.715,5.242963206415959,35430.5329,6669089.207766999,2.2035027364000004,1.48442,1.218367760571495,0.3469451479721056,0.5,78.57142857142857,1.16633,1,1,2,-0.42573720000000004,0.04428571428571429,0.2794123766,147.89499999999998,1.48442,0.18822999999999998,0.6311457820527385,True,False,False,False,False,True,False,False,False,False,False,False,-0.15982844455632614,-0.5169944916532155,94.115,0.788201561089577
2.06422,300.3620000000001,2.0,0.2727272727272727,-3.5380000000000003,5.708312199942598,90217.33104400005,27097857.98703795,4.261004208400001,2.06422,1.4367393639766401,0.4995479091422262,0.3333333333333333,27.27272727272727,0.5629690909090909,1,1,2,-0.6306372000000001,0.17818181818181816,0.6200132476400002,81.9169090909091,4.12844,0.6007240000000001,0.4620602341721266,True,False,False,False,False,True,False,False,False,False,False,False,0.932857719266516,-0.20627684840966304,100.1206666666667,0.6870153297255559
5.505100000000005,366.84400000000016,2.0,0.4615384615384615,-5.931,5.907658935248918,134574.52033600013,49367855.33813965,30.306126010000057,5.505100000000005,2.3462949516205343,0.4284086332907779,0.3333333333333333,46.15384615384615,2.540815384615387,1,0,1,-1.247660000000001,0.12153846153846154,2.0195129044000026,169.31261538461544,11.01020000000001,0.7336880000000003,0.17840894899288134,False,True,False,False,False,False,True,False,False,False,False,False,1.5807009891918737,1.6377074984062672,122.2813333333334,1.5002561698787833
1.1322999999999996,211.269,5.0,0.4,-2.084,5.357854338263959,44634.590361,9429905.27097811,1.2821032899999991,1.1322999999999996,1.0640958603434183,1.6063276458625817,0.16666666666666666,40.0,0.4529199999999999,1,1,2,-0.392437,0.07999999999999999,0.23921988869999994,84.50760000000001,5.661499999999998,1.056345,0.8114907084313886,True,False,False,False,False,True,False,False,True,False,False,False,0.06467835571758725,-0.7056973142453505,35.2115,0.5356982338942795
1.7770999999999997,215.688,4.0,0.4285714285714285,-3.85,5.378458530913015,46521.313343999995,10034089.03254067,3.158084409999999,1.7770999999999997,1.3330791424367872,1.267073819720737,0.2,42.85714285714285,0.7616142857142855,1,1,2,-0.500024,0.09142857142857144,0.38329914479999994,92.43771428571426,7.108399999999999,0.862752,0.5327366682648768,True,False,False,False,False,True,False,False,False,False,False,False,0.10773992741820007,-0.3601458544946733,43.1376,0.823539770515506
2.0905,259.762,5.0,0.375,-1.716,5.5636081139149445,67476.296644,17527777.76883873,4.37019025,2.0905,1.445856147754679,1.3898077062057694,0.16666666666666666,37.5,0.7839375,1,1,2,-0.594242,0.0875,0.543032461,97.41075000000001,10.4525,1.29881,0.4565167769915544,True,False,False,False,False,True,False,False,True,False,False,False,0.5372252659863869,-0.19219326844339793,43.29366666666667,0.80446544704497
4.102000000000002,182.226,2.0,0.8571428571428571,-4.45,5.210720363567521,33206.315076,6051053.971039176,16.826404000000018,4.102000000000002,2.025339477717255,0.7086519314308392,0.3333333333333333,85.71428571428571,3.516000000000002,1,1,2,-0.8385460000000005,0.0028571428571428636,0.7474910520000004,156.19371428571426,8.204000000000004,0.364452,0.23798191337458344,True,False,False,False,False,False,True,False,False,False,False,False,-0.21833527336159428,0.8857793762347781,60.742,2.2498162631769483
1.0537,223.165,5.0,0.0,0.6509999999999999,5.412382387836007,49802.617224999995,11114201.073017124,1.1102836900000002,1.0537,1.0264989040422792,1.54719725217768,0.16666666666666666,0.0,0.0,1,1,2,-0.391757,0.19999999999999998,0.2351489605,0.0,5.2685,1.115825,0.866776458351391,True,False,False,False,False,True,False,False,True,False,False,False,0.180600613457006,-0.7478194369755041,37.19416666666667,0.47195037287528274
3.130700000000001,258.104,2.0,0.375,-4.37,5.557229525503704,66617.674816,17194288.34070886,9.801282490000006,3.130700000000001,1.7693784219324031,0.5584969729464067,0.3333333333333333,37.5,1.1740125000000003,1,1,2,-0.7590160000000001,0.1475,0.8080461928000002,96.78899999999999,6.261400000000002,0.516208,0.30953044231900195,True,False,False,False,False,True,False,False,False,False,False,False,0.5210686500371637,0.3652549766444661,86.03466666666667,1.2124908986692697
0.1587999999999993,184.195,2.0,0.0,-2.4,5.221409324007458,33927.798025,6249330.757214874,0.02521743999999978,0.1587999999999993,0.3984971769034246,0.7037421488766517,0.3333333333333333,0.0,0.0,1,1,2,-0.20960299999999987,0.26,0.029250165999999873,0.0,0.3175999999999986,0.36839,3.8639876352395777,True,False,False,False,False,True,False,False,False,False,False,False,-0.19914807384167876,-1.2274007045482107,61.39833333333333,0.08616620092785986
1.6254,421.4220000000001,3.0,0.4444444444444444,-3.59,6.046004814369096,177596.50208400007,74843073.1012435,2.64192516,1.6254,1.2749117616525467,0.575349716736156,0.25,44.44444444444444,0.7223999999999999,1,1,2,-0.681486,0.10666666666666666,0.6849793188000001,187.2986666666667,4.8762,1.2642660000000003,0.579575750550597,False,True,False,False,False,True,False,False,False,False,False,False,2.1125440442441596,-0.44144262317360883,105.35550000000002,0.38560264944652933
4.148200000000004,335.28200000000004,7.0,0.2608695652173913,-5.53,5.817950093674176,112414.01952400003,37690397.29404578,17.20756324000003,4.148200000000004,2.0367130382064147,1.6081528756070775,0.125,26.08695652173913,1.0821391304347836,1,1,2,-0.9989940000000006,0.08173913043478259,1.3908167924000012,87.4648695652174,29.037400000000027,2.3469740000000003,0.23539381385057181,False,True,False,False,False,False,True,False,True,False,False,False,1.2731406076542515,0.9105381811983044,41.910250000000005,1.2368582690782461
4.057500000000004,410.5360000000002,8.0,0.2142857142857142,-4.71,6.019896501102217,168539.80729600013,69191658.32807074,16.46330625000003,4.057500000000004,2.0143237078483693,1.5669805851105498,0.1111111111111111,21.42857142857142,0.8694642857142861,1,1,2,-1.059736000000001,0.0757142857142857,1.6657498200000023,87.972,32.46000000000003,3.2842880000000014,0.24052916416115436,False,True,False,False,False,False,True,False,True,False,False,False,2.006463874628213,0.861931609549132,45.61511111111113,0.9881013841942746
3.5435000000000016,323.133,2.0,0.75,-4.21,5.781153925389948,104414.93568899999,33739911.413993634,12.556392250000012,3.5435000000000016,1.8824186569411179,0.4726646231799458,0.3333333333333333,75.0,2.6576250000000012,1,1,2,-0.8900930000000002,0.03499999999999999,1.1450217855000004,242.34974999999997,7.087000000000003,0.646266,0.274461369562234,False,True,False,False,False,False,True,False,False,False,False,False,1.154752955563111,0.5864765067081754,107.711,1.0962680171888397
2.572400000000001,290.323,4.0,0.4285714285714285,-4.883,5.67443261725083,84287.44432899999,24470583.69992826,6.617241760000005,2.572400000000001,1.6038703189472647,1.024792287413245,0.2,42.85714285714285,1.102457142857143,1,1,2,-0.7019070000000002,0.09142857142857144,0.7468268852000002,124.42414285714283,10.289600000000004,1.161292,0.37419547971860484,True,False,False,False,False,True,False,False,False,False,False,False,0.8350312611758941,0.0660592880917318,58.0646,0.8857425203926691
3.7726000000000015,397.52400000000006,10.0,0.2608695652173913,-4.2,5.987767722263692,158025.33057600004,62818861.51189385,14.232510760000011,3.7726000000000015,1.9423182025610535,2.0099532886855704,0.09090909090909091,26.08695652173913,0.9841565217391308,1,1,2,-1.0011400000000004,0.021739130434782566,1.4996990424000007,103.70191304347827,37.72600000000001,3.9752400000000008,0.2582244486908019,False,True,False,False,False,False,True,False,False,True,False,False,1.8796665967444426,0.7092523122740565,36.13854545454546,0.9487857875782149
1.4991,106.12399999999997,1.0,0.75,-1.19,4.673987041985225,11262.303375999993,1195200.683474623,2.2473008100000005,1.4991,1.224377392800112,0.485144864256467,0.5,75.0,1.124325,1,1,2,-0.34598,0.05499999999999999,0.15909048839999998,79.59299999999998,1.4991,0.10612399999999997,0.6253517603652053,False,False,False,False,False,True,False,False,False,False,False,False,-0.9599219965025879,-0.5091274081712988,53.06199999999998,1.4112629914143702
0.7855000000000001,121.13899999999995,1.0,0.6666666666666666,-0.96,4.805159740435452,14674.657320999988,1777673.313208617,0.6170102500000001,0.7855000000000001,0.8862843787408193,0.45220426971271466,0.5,66.66666666666666,0.5236666666666667,1,1,2,-0.24681899999999996,0.08,0.09515468449999998,80.7593333333333,0.7855000000000001,0.12113899999999996,1.129305477131564,False,False,False,False,False,True,False,False,False,False,False,False,-0.8136062012808853,-0.8915491229325941,60.56949999999998,0.6478938295432991
1.6866,78.11399999999999,0.0,1.0,-1.64,4.370889850262965,6101.796995999998,476635.7705455438,2.8446195600000004,1.6866,1.2986916493148017,0.0,1.0,100.0,1.6866,1,1,2,-0.34797,0.0,0.13174707239999997,78.11399999999999,0.0,0.0,0.5597223777006605,False,False,False,False,False,True,False,False,False,False,False,False,-1.2328694106990505,-0.40864524516997747,78.11399999999999,2.1563914388728365
2.768300000000001,184.238,2.0,0.8571428571428571,-2.55,5.221641484750119,33943.640644,6253708.464969272,7.663484890000005,2.768300000000001,1.6638209038234857,0.7036356855874303,0.3333333333333333,85.71428571428571,2.372828571428572,1,1,2,-0.6271660000000001,0.0028571428571428636,0.5100260554000001,157.9182857142857,5.536600000000002,0.368476,0.34863856639821483,True,False,False,False,False,True,False,False,False,False,False,False,-0.1987290542483032,0.17104305199551226,61.41266666666667,1.5017522160379309
1.1077,260.253,5.0,0.5789473684210527,-2.81,5.565489286466677,67731.62400899999,17627358.343214273,1.2269992899999997,1.1077,1.0524732775705044,1.387913494127738,0.16666666666666666,57.89473684210527,0.6413,1,1,2,-0.437485,0.02631578947368418,0.28828224809999997,150.67278947368422,5.538499999999999,1.301265,0.8280202036929701,True,False,False,False,False,True,False,False,True,False,False,False,0.5420098850642325,-0.7188805740311237,43.375499999999995,0.42546081666045715
4.411000000000003,216.283,0.0,0.9411764705882352,-6.68,5.381200651344234,46778.336089,10117358.864337185,19.456921000000026,4.411000000000003,2.1002380817421638,0.0,1.0,94.11764705882352,4.151529411764709,1,1,2,-0.9220430000000006,0.01764705882352945,0.9540243130000006,203.56047058823526,0.0,0.0,0.22168033695411204,True,False,False,False,False,False,True,False,False,False,False,False,0.11353798923351228,1.0513739808609561,216.283,2.0385150404606662
5.640400000000003,252.316,0.0,1.0,-8.23,5.534637721218808,63663.363856,16063285.314690497,31.814112160000036,5.640400000000003,2.3749526311065665,0.0,1.0,100.0,5.640400000000003,1,0,1,-1.1547800000000006,0.0,1.4231631664000008,252.316,0.0,0.0,0.17420388823078523,True,False,False,False,False,False,True,False,False,False,False,False,0.46466666384047955,1.7102154272280197,252.316,2.2345651622718066
4.411000000000002,216.283,0.0,0.9411764705882352,-8.04,5.381200651344234,46778.336089,10117358.864337185,19.45692100000002,4.411000000000002,2.1002380817421633,0.0,1.0,94.11764705882352,4.151529411764708,1,1,2,-0.9220430000000004,0.01764705882352945,0.9540243130000005,203.56047058823526,0.0,0.0,0.22168033695411207,True,False,False,False,False,False,True,False,False,False,False,False,0.11353798923351228,1.0513739808609557,216.283,2.038515040460666
5.737200000000003,252.316,0.0,1.0,-7.8,5.534637721218808,63663.363856,16063285.314690497,32.91546384000004,5.737200000000003,2.3952452901529737,0.0,1.0,100.0,5.737200000000003,1,0,1,-1.1702680000000005,0.0,1.4475873552000007,252.316,0.0,0.0,0.17131501404783106,True,False,False,False,False,False,True,False,False,False,False,False,0.46466666384047955,1.7620910185801684,252.316,2.272914553752537
5.640400000000003,252.316,0.0,1.0,-8.0,5.534637721218808,63663.363856,16063285.314690497,31.814112160000036,5.640400000000003,2.3749526311065665,0.0,1.0,100.0,5.640400000000003,1,0,1,-1.1547800000000006,0.0,1.4231631664000008,252.316,0.0,0.0,0.17420388823078523,True,False,False,False,False,False,True,False,False,False,False,False,0.46466666384047955,1.7102154272280197,252.316,2.2345651622718066
1.4455,165.19199999999998,2.0,0.5,-2.616,5.113143746485456,27288.396863999995,4507824.854757886,2.08947025,1.4455,1.2022894826122368,0.7541705632145768,0.3333333333333333,50.0,0.72275,1,1,2,-0.39647200000000005,0.10999999999999999,0.23878503599999995,82.59599999999999,2.891,0.33038399999999996,0.6470397929472662,False,False,False,False,False,True,False,False,False,False,False,False,-0.38432550018853306,-0.5378519091679432,55.06399999999999,0.874512983084481
2.602900000000001,212.248,3.0,0.75,-2.85,5.362455807664268,45049.213504,9561605.46779699,6.775088410000005,2.602900000000001,1.6133505508723145,0.960774768773539,0.25,75.0,1.9521750000000007,1,1,2,-0.6287120000000002,0.015,0.5524603192000002,159.18599999999998,7.808700000000003,0.6367439999999999,0.36997299197158595,True,False,False,False,False,True,False,False,False,False,False,False,0.07421835994815966,0.08240438660661338,53.062,1.2257709043645342
1.55828,103.12399999999997,0.0,0.75,-1.0,4.645582496599353,10634.559375999994,1096678.301090623,2.4282365584000005,1.55828,1.2483108587206955,0.0,1.0,75.0,1.1687100000000001,1,1,2,-0.3524488,0.075,0.16069606671999995,77.34299999999998,0.0,0.0,0.6030344694502737,False,False,False,False,False,True,False,False,False,False,False,False,-0.9891559216218092,-0.47741255800373505,103.12399999999997,1.509610168177944
2.917600000000001,182.222,2.0,0.8571428571428571,-3.12,5.210698532366368,33204.857284000005,6050655.504005048,8.512389760000007,2.917600000000001,1.7080983578236943,0.70866197532439,0.3333333333333333,85.71428571428571,2.500800000000001,1,1,2,-0.6490380000000002,0.0028571428571428636,0.5316509072000002,156.19028571428572,5.835200000000002,0.364444,0.3313891834570518,True,False,False,False,False,True,False,False,False,False,False,False,-0.21837425192841983,0.2510536489880312,60.74066666666667,1.6002457191123403
2.2963,135.191,0.0,1.0,-1.5,4.914058312236925,18276.606481,2470832.7067728713,5.27299369,2.2963,1.5153547439461164,0.0,1.0,100.0,2.2963,1,1,2,-0.502599,0.0,0.3104390933,135.191,0.0,0.0,0.4173100196135709,False,False,False,False,False,True,False,False,False,False,False,False,-0.6766744960224523,-0.08190404633314767,135.191,1.6973043291867163
0.9578999999999998,119.127,0.0,1.0,-0.78,4.788549516475479,14191.242128999998,1690560.1011013829,0.9175724099999996,0.9578999999999998,0.9787236586493655,0.0,1.0,100.0,0.9578999999999998,1,1,2,-0.27239099999999994,0.0,0.11411175329999997,119.127,0.0,0.0,0.9452689290103036,False,False,False,False,False,True,False,False,False,False,False,False,-0.8332124203941761,-0.7991591234583127,119.127,0.8034253986093752
1.8278,119.12299999999998,0.0,1.0,-1.16,4.788516217828233,14190.289128999995,1690389.811913866,3.34085284,1.8278,1.3519615379144483,0.0,1.0,100.0,1.8278,1,1,2,-0.41157099999999996,0.0,0.21773301939999995,119.12299999999998,0.0,0.0,0.5187260089220873,False,False,False,False,False,True,False,False,False,False,False,False,-0.8332513989610019,-0.3329754776191158,119.12299999999998,1.5330934467342716
2.4254000000000007,126.58599999999996,1.0,0.75,-2.39,4.848790647022905,16024.015395999988,2028416.012918054,5.882565160000003,2.4254000000000007,1.5573695772038185,0.44133353340453524,0.5,75.0,1.8190500000000005,1,1,2,-0.51465,0.05499999999999999,0.3070216844,94.93949999999997,2.4254000000000007,0.12658599999999995,0.39597687495050277,False,False,False,False,False,True,False,False,False,False,False,False,-0.7605271379060858,-0.01271872770130423,63.29299999999998,1.9144972609443835
2.705400000000001,146.111,0.0,0.6,-2.51,4.99118740387344,21348.424321,3119239.62596563,7.319189160000005,2.705400000000001,1.6448100194247361,0.0,1.0,60.0,1.6232400000000005,1,1,2,-0.5789750000000002,0.12,0.3952886994000001,87.66659999999999,0.0,0.0,0.35645540742853055,False,False,False,False,False,True,False,False,False,False,False,False,-0.5702630085884869,0.13733463571400237,146.111,1.8503395777335503
0.8548999999999998,150.18099999999998,2.0,0.5454545454545454,-0.95,5.018477794473719,22554.332760999994,3387232.24837974,0.7308540099999996,0.8548999999999998,0.9246080250571048,0.7994212190374169,0.3333333333333333,54.54545454545454,0.46630909090909073,1,1,2,-0.28696499999999997,0.09636363636363637,0.12838973689999994,81.91690909090907,1.7097999999999995,0.30036199999999996,1.0472300764477958,False,False,False,False,False,True,False,False,False,False,False,False,-0.5306023168434101,-0.8543573250003719,50.060333333333325,0.5688676545937277
3.636800000000003,476.5850000000002,6.0,0.0,-4.71,6.168742154550006,227133.2622250002,108248305.77750176,13.226314240000022,3.636800000000003,1.9070395905696356,1.0406097973412416,0.14285714285714285,0.0,0.0,1,1,2,-1.0584730000000007,0.18,1.7332443280000023,0.0,21.82080000000002,2.859510000000001,0.26760864911153903,False,False,True,False,False,False,True,False,True,False,False,False,2.6500877146946964,0.6364764310176337,68.08357142857146,0.7629356912846013
3.4718000000000018,182.266,3.0,0.8571428571428571,-4.62,5.210938649369988,33220.894755999994,6055039.603597095,12.053395240000013,3.4718000000000018,1.8632766836946149,1.0628272622278276,0.25,85.71428571428571,2.975828571428573,1,1,2,-0.7377540000000002,-0.017142857142857126,0.6327910988000003,156.22799999999998,10.415400000000005,0.546798,0.2799708830281649,True,False,False,False,False,False,True,False,False,False,False,False,-0.21794548769333807,0.5480521275764703,45.5665,1.9037539892304498
